Recognition Log: Kshitij Sinha(1416-0481) Hritik Baweja(5667-7397) // [$1 RECOGNITION ALGORITHM] // [Unistroke Gesture Logs] // USER-DEPENDENT RANDOM-100
User[all-users],GestureType[all-gestures-types],RandomIteration[1to2],#ofTrainingExamples[E],TotalSizeOfTrainingSet[count],TrainingSetContents[specific-gesture-instances],Candidate[specific-instance],RecoResultGestureType[what-was-recognized],CorrectIncorrect[1or0],RecoResultScore,RecoResultBestMatch[specific-instance],RecoResultNBestSorted[instance-and-score]
6,Zero,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Zero05,Zero04,1,0.95,Zero04,"{'Zero04': 0.9490500857717584, 'Zero01': 0.9299868481931575, 'Zero02': 0.9196848583846888, 'Zero03': 0.9129474297690898, 'Zero10': 0.9069091749776264, 'Zero08': 0.9059886655737963, 'Six08': 0.780178962393927, 'Six10': 0.7281678560764024, 'Four09': 0.6807061523298805, 'Six07': 0.6730707695556113, 'Four04': 0.6623486839551792, 'Four05': 0.6526638893510188, 'Six02': 0.6068723802089182, 'Four03': 0.6027078140832933, 'Four01': 0.592744857108789, 'Six01': 0.5871980528455624, 'Two01': 0.5744134179671632, 'Four06': 0.5575463216840094, 'Six05': 0.5555387268960097, 'Eight04': 0.5152796584608882, 'Eight09': 0.5127844374196295, 'Eight02': 0.5031293460611435, 'Two08': 0.5007805994428549, 'Eight03': 0.4451627442515641, 'Two04': 0.4444032134535517, 'Nine05': 0.4341810648646188, 'Eight07': 0.43149886151257233, 'Two09': 0.4185333793792835, 'One10': 0.41721891821044454, 'Eight08': 0.4129117501994579, 'Two10': 0.3989278267358187, 'Two05': 0.3977900980751534, 'Nine02': 0.39545104304002887, 'One02': 0.3865752686790024, 'Nine06': 0.38010766644681515, 'Nine08': 0.3764170533368336, 'Nine07': 0.3529703926129816, 'Three10': 0.33052374983733046, 'Three08': 0.288995282516583, 'Five04': 0.28450930545691555, 'Three07': 0.282360893597586, 'Five02': 0.2783593231749696, 'Three02': 0.2757274750913542, 'Five05': 0.27262667532750184, 'Five07': 0.26181173883356723, 'Five06': 0.25692943240073596, 'Three09': 0.2526683910001909, 'Three04': 0.2487160080890518, 'Five03': 0.23993207802982697, 'Seven01': 0.207145514967485}"
6,One,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",One04,One06,1,0.91,One06,"{'One06': 0.9126651140035994, 'One08': 0.8814679621757071, 'One05': 0.8556089201292391, 'One01': 0.7786677361568632, 'Five04': 0.6901566668577388, 'Five03': 0.6747291390141812, 'Five07': 0.660340356288948, 'Five02': 0.6524113619544032, 'Five05': 0.6465156656168638, 'Five06': 0.639253533568585, 'One10': 0.5697056768738764, 'Three10': 0.5696480376734141, 'Nine10': 0.56616432776641, 'Three07': 0.5253400131164656, 'Three09': 0.5233946270690203, 'Two04': 0.5201158665583525, 'Three08': 0.5103931010161177, 'Two10': 0.5082847619820487, 'Two09': 0.5074231291166891, 'Two05': 0.50460054127282, 'Three02': 0.49099743009352437, 'Seven01': 0.4894681416695271, 'Six05': 0.4784586311299589, 'Three04': 0.4737981235766421, 'Six02': 0.45945789860352415, 'Six01': 0.4556686671335436, 'Two08': 0.4501612411208852, 'One02': 0.4269072347256325, 'Nine07': 0.42484576486602976, 'Nine08': 0.4227394439554709, 'Nine06': 0.42183088509796207, 'Six07': 0.4080186115447396, 'Nine02': 0.39059473462682925, 'Seven03': 0.38478640301877487, 'Six10': 0.37195062153388336, 'Seven08': 0.3664000068971712, 'Seven09': 0.3660690218329985, 'Four01': 0.3624666554972844, 'Nine05': 0.35921994184693307, 'Seven02': 0.34874678058348474, 'Four06': 0.3427182517384405, 'Two01': 0.341061548866157, 'Eight02': 0.3292040395678668, 'Eight09': 0.32207582094987464, 'Six08': 0.31342529569199984, 'Four03': 0.310911919068262, 'Eight03': 0.2730406579555167, 'Eight07': 0.25985143230144225, 'Four05': 0.25370899978246386, 'Eight08': 0.2514837934607601}"
6,Two,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Two07,Two08,1,0.93,Two08,"{'Two08': 0.9273215980522685, 'Two01': 0.8930409522185577, 'Two09': 0.8586801078572533, 'Two04': 0.8568904206981545, 'Two10': 0.8208837764755357, 'Two05': 0.7983680679930528, 'One10': 0.5874854598755301, 'Seven01': 0.5717333702398266, 'Zero03': 0.5581887574820388, 'Zero04': 0.5513246442472688, 'Zero01': 0.5357797085588842, 'Zero08': 0.529423257678142, 'Eight09': 0.5174987503902475, 'Seven03': 0.5166479316666128, 'Zero02': 0.5140264857652985, 'Seven02': 0.5133869747647479, 'One02': 0.5051096238981964, 'Seven09': 0.5049731426875361, 'Seven08': 0.50216906586235, 'One01': 0.4990147351918679, 'Three10': 0.4989802159748019, 'Three08': 0.49816454447679104, 'Six05': 0.4960658740373436, 'Eight02': 0.4959923197066677, 'Eight08': 0.48943096517945084, 'Eight03': 0.4892225594698847, 'Eight04': 0.4845604210558383, 'Eight07': 0.4797966578168421, 'Six02': 0.47693209581251195, 'Six01': 0.47692109870660393, 'Three07': 0.47559718166967113, 'Zero10': 0.4741907013249095, 'Six07': 0.4738936252942635, 'Three04': 0.46501745788235527, 'Three02': 0.4646969920983469, 'Three09': 0.4579697483969315, 'Seven07': 0.4439172381773293, 'Six10': 0.43899704604206735, 'Six08': 0.42880698660673344, 'Four01': 0.42400909800691744, 'Four09': 0.4171071439366407, 'One05': 0.4079743875355386, 'Four04': 0.40675982437257396, 'Four03': 0.40009071363595605, 'Four05': 0.3962493904692769, 'One08': 0.3933697654399555, 'Five04': 0.38394187621396225, 'Five05': 0.38169348635484024, 'Five03': 0.38036296008359727, 'Five02': 0.37853930371367894}"
6,Three,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Three03,Three08,1,0.85,Three08,"{'Three08': 0.8469877892266319, 'Three10': 0.8441359816432427, 'Three02': 0.8052588447531382, 'Three07': 0.8042602883370263, 'Three04': 0.7937580576432524, 'Three09': 0.7477363034354344, 'Seven01': 0.6710437227635648, 'Seven08': 0.6489774056943397, 'One02': 0.6422759099833582, 'Seven03': 0.6347955502476534, 'Seven09': 0.6324229842549456, 'Seven02': 0.627305335344128, 'Two04': 0.6222094998159291, 'Two01': 0.6148012513676988, 'Two05': 0.6129245699520742, 'Two10': 0.6077681779048043, 'Two09': 0.6049822754888575, 'Two08': 0.6012405122967737, 'Five04': 0.5940938988605025, 'Nine10': 0.5828937024559697, 'Nine05': 0.5809798118727374, 'Seven07': 0.5787216006153252, 'Nine02': 0.5742077115351248, 'Four01': 0.5587006737505888, 'Nine06': 0.5580037361103014, 'One10': 0.5532733194082731, 'One08': 0.5509329949888389, 'One05': 0.5486782347412993, 'Nine08': 0.5422135225816249, 'Five03': 0.5402968064360893, 'Five06': 0.5401687698995803, 'One01': 0.5346590847536072, 'One06': 0.5340044447118988, 'Five02': 0.5237607150493442, 'Five05': 0.522299745161871, 'Nine07': 0.5220624365920326, 'Five07': 0.5198646365476391, 'Four06': 0.5038703971141889, 'Four03': 0.4837067992456153, 'Four05': 0.4829403262499046, 'Six02': 0.4746268458362035, 'Four09': 0.4640865294116546, 'Six05': 0.46145424208306796, 'Six01': 0.45761986048795655, 'Four04': 0.44320517644138513, 'Six10': 0.4414937411175388, 'Six07': 0.4378848627268014, 'Six08': 0.39934916798117326, 'Zero01': 0.35816246863620305, 'Zero10': 0.3561453984500721}"
6,Four,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Four08,Four09,1,0.97,Four09,"{'Four09': 0.967247441982519, 'Four05': 0.9428868029235111, 'Four04': 0.9227828420870284, 'Four03': 0.922130166199429, 'Four06': 0.8688311107992225, 'Four01': 0.8412594294580384, 'Six10': 0.7028276921709882, 'Six08': 0.697909546803549, 'Six07': 0.6567382080708737, 'Zero01': 0.6565037489694638, 'Zero08': 0.647627828303484, 'Zero10': 0.6410950065858085, 'Zero03': 0.6388562376917168, 'Zero02': 0.6303930629153198, 'Six02': 0.6292223407567015, 'Zero04': 0.6287120818294409, 'Six01': 0.5982798400538792, 'Six05': 0.571528621928681, 'Nine05': 0.48452758014062536, 'Eight09': 0.4753708524784067, 'Three10': 0.46765877233743725, 'Two01': 0.46207114530877913, 'Eight04': 0.4566309419697958, 'Nine08': 0.4524514175261055, 'Nine02': 0.4488027949735367, 'Three09': 0.43950044803584465, 'Three04': 0.4383442657010542, 'Three07': 0.4317385068701197, 'Nine06': 0.42635151777386704, 'Nine07': 0.42634860218032467, 'Five04': 0.42622608906029946, 'Eight02': 0.4237413791191188, 'Three08': 0.42360916480799005, 'Five06': 0.41458797641133993, 'One10': 0.4124347945181528, 'Three02': 0.4095211089578604, 'Eight07': 0.4065084483198521, 'Five05': 0.4062925311154373, 'Five02': 0.40440629596695754, 'Five07': 0.40341532428300286, 'Five03': 0.3999840115955684, 'Two08': 0.3998010982903154, 'Eight03': 0.3972466023555058, 'Nine10': 0.3725017647725848, 'Two04': 0.3630737949589036, 'Eight08': 0.35109086930958, 'Two09': 0.34907351441434353, 'Seven08': 0.347458222021661, 'One02': 0.3473732871917863, 'Seven01': 0.34559489313264413}"
6,Five,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Five10,Five07,1,0.95,Five07,"{'Five07': 0.9519157670445557, 'Five03': 0.9517901531699376, 'Five04': 0.9417088785122139, 'Five02': 0.9307485407431385, 'Five05': 0.8798529584636096, 'Five06': 0.876777551570741, 'Three09': 0.6935191997536903, 'One08': 0.666045744293867, 'One06': 0.662706463138788, 'One05': 0.6565912718849645, 'Three07': 0.6506922055802946, 'Three10': 0.646134377923107, 'One01': 0.6210960629007196, 'Nine08': 0.6056725083593832, 'Nine06': 0.5945039803905434, 'Three02': 0.5938756980160524, 'Nine10': 0.5918018682800525, 'Three04': 0.5811776845825306, 'Nine07': 0.577244366515321, 'One02': 0.5749226292569727, 'Three08': 0.5706577967095934, 'Nine02': 0.5544782170130818, 'Six02': 0.5526522064501487, 'Six01': 0.5364936854831726, 'Six05': 0.5301792189295569, 'Six10': 0.5281273485918818, 'One10': 0.5277233044359335, 'Nine05': 0.5225502361791294, 'Six07': 0.5200744617424407, 'Seven01': 0.5053102161203757, 'Two05': 0.4988639633060368, 'Four01': 0.4898281459425827, 'Six08': 0.4883827648889625, 'Two10': 0.4826924861965849, 'Two04': 0.4755929431317871, 'Two09': 0.46840402404409387, 'Four06': 0.4645573211369963, 'Seven03': 0.4328691085334282, 'Four03': 0.4319463054764633, 'Seven09': 0.4260808866516491, 'Seven08': 0.425389008521758, 'Two08': 0.41301426857145906, 'Seven02': 0.4112511510675576, 'Four05': 0.4023518347205479, 'Four09': 0.38400779125025564, 'Two01': 0.36639112729514667, 'Four04': 0.35344456715554506, 'Eight02': 0.32632345300082943, 'Zero08': 0.3097609884141125, 'Seven07': 0.3002981507489113}"
6,Six,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Six04,Six07,1,0.95,Six07,"{'Six07': 0.946786658634945, 'Six02': 0.933026679362829, 'Six01': 0.9270716986630645, 'Six05': 0.925422174052542, 'Six10': 0.8848173440629642, 'Six08': 0.8637402876246006, 'Zero08': 0.7181626056777706, 'Four01': 0.6536756901256188, 'Zero03': 0.6227593608372488, 'Four03': 0.6004634238132336, 'Zero04': 0.5991393598317692, 'Zero01': 0.5918800534040454, 'Four06': 0.5778256351393687, 'Five06': 0.5686331210000644, 'Four04': 0.5608373968824895, 'Four09': 0.5563794687129479, 'Five04': 0.5424087853917428, 'Four05': 0.5357249110377618, 'Five07': 0.532803718234508, 'Five03': 0.5320482542872255, 'Two01': 0.5283127758425279, 'Five02': 0.5280574539314669, 'Zero02': 0.5145199393251854, 'One05': 0.5076420506215877, 'One08': 0.5066759985978279, 'Five05': 0.5056341134240354, 'Two08': 0.4976716095207224, 'Eight02': 0.4973364509257171, 'One06': 0.49471477822214216, 'Eight09': 0.4878596679415761, 'One10': 0.4861354853765302, 'Two04': 0.46974654629753854, 'One01': 0.46853499506338214, 'Zero10': 0.45704892793619756, 'Nine10': 0.4543404712641326, 'Three10': 0.45207176141896255, 'Two09': 0.4440389360173983, 'Eight04': 0.4417074634994198, 'Nine05': 0.42574257552333483, 'Two10': 0.42368296706775654, 'Nine08': 0.41940094797556504, 'Two05': 0.41649464256991486, 'Nine06': 0.4115896856848731, 'Nine02': 0.4073000139023728, 'One02': 0.4046065989300828, 'Three07': 0.3992175254848178, 'Eight03': 0.3980104687437933, 'Three08': 0.38967404684604434, 'Eight07': 0.38632419441861787, 'Nine07': 0.3838439517518162}"
6,Seven,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Seven04,Seven03,1,0.99,Seven03,"{'Seven03': 0.9867279783136269, 'Seven09': 0.9779551592331248, 'Seven02': 0.9756155044345968, 'Seven08': 0.9398758483651001, 'Seven01': 0.9227075771822123, 'Seven07': 0.9130300300597711, 'Three09': 0.704014157490556, 'Three07': 0.6932111928508848, 'Three08': 0.6796866445907215, 'Three02': 0.6795890532859132, 'Three04': 0.6716153350148668, 'Three10': 0.6641801622070264, 'One02': 0.6502010616985352, 'Two05': 0.6015929574612842, 'Two10': 0.5976112341622803, 'One10': 0.586634567916998, 'Two09': 0.575710156844194, 'Two04': 0.5498011085504009, 'Nine07': 0.5441002800709389, 'Nine06': 0.540548052724824, 'Nine08': 0.5281853033652877, 'Nine02': 0.5230474979399182, 'Two08': 0.5012480304768206, 'Five04': 0.49533819084710506, 'Nine05': 0.4843797750155707, 'One01': 0.47776899878369394, 'Nine10': 0.4696792297122777, 'Two01': 0.46088560619437957, 'Five03': 0.45842891545290654, 'Five02': 0.4566177702083598, 'Five06': 0.45068512958623486, 'Five05': 0.4491270645413459, 'Five07': 0.44394678123157016, 'One05': 0.4379678465638689, 'One08': 0.42746918942801215, 'Four01': 0.39003529367027845, 'One06': 0.3845391936469348, 'Four05': 0.3615761083421968, 'Four06': 0.3595564866604378, 'Four03': 0.3363983217546078, 'Four09': 0.32986088610219266, 'Four04': 0.28220333644317175, 'Six02': 0.24508704222957534, 'Zero08': 0.24188229620982882, 'Eight04': 0.2408177395166995, 'Six05': 0.24006730297247125, 'Six01': 0.2353836883501671, 'Zero03': 0.23328591255866693, 'Six07': 0.21842746884860031, 'Six10': 0.21667451606578303}"
6,Eight,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Eight01,Eight08,1,0.86,Eight08,"{'Eight08': 0.8579260619889044, 'Eight03': 0.8569065782181569, 'Eight02': 0.8436366121727322, 'Eight09': 0.7913711593052668, 'Eight07': 0.7909973177683551, 'Eight04': 0.6897102970902499, 'Two01': 0.5484568771498841, 'Two08': 0.5216886594094916, 'Zero04': 0.47627984900644427, 'Zero03': 0.4724591665254292, 'Zero01': 0.46888460179546476, 'Zero02': 0.4631291504436995, 'Zero08': 0.4568474705960598, 'Two04': 0.45438146620560904, 'Two09': 0.4517343195501493, 'Six02': 0.4516362707570766, 'Six07': 0.4514940004405199, 'Six05': 0.4499672566447296, 'Six01': 0.43946679796725296, 'Zero10': 0.4359126015071374, 'Four01': 0.43313153364244406, 'Four09': 0.4280210246671051, 'Two10': 0.420239994696604, 'One01': 0.4193326988206244, 'Four03': 0.4174660527396662, 'Four05': 0.4172219768179096, 'Six10': 0.411216123735171, 'Four06': 0.4102460539168815, 'Two05': 0.4046659435933826, 'Four04': 0.40207513545838736, 'Six08': 0.3921068051476193, 'One10': 0.3844755943723692, 'Five05': 0.3513350446299005, 'One05': 0.34495818771515874, 'Nine07': 0.3367722281451454, 'Nine08': 0.33613095481948607, 'Nine05': 0.3331332503531804, 'Nine02': 0.3312701857018735, 'One08': 0.3274887286613608, 'Nine06': 0.3231620869643167, 'Five02': 0.31740353304554014, 'Five07': 0.30221101866785594, 'One02': 0.2910184593579389, 'Seven01': 0.2831156190728853, 'One06': 0.28165289028457363, 'Five04': 0.28057015426858567, 'Five03': 0.2613128018634816, 'Seven08': 0.2574298810892154, 'Three09': 0.25534983626847885, 'Seven03': 0.24349835777792872}"
6,Nine,1,6,60,"['Zero03', 'Zero04', 'Zero01', 'Zero02', 'Zero08', 'Zero10', 'One01', 'One10', 'One02', 'One06', 'One05', 'One08', 'Two05', 'Two10', 'Two09', 'Two04', 'Two08', 'Two01', 'Three08', 'Three09', 'Three02', 'Three10', 'Three07', 'Three04', 'Four06', 'Four01', 'Four09', 'Four04', 'Four05', 'Four03', 'Five04', 'Five02', 'Five07', 'Five05', 'Five06', 'Five03', 'Six07', 'Six02', 'Six10', 'Six08', 'Six05', 'Six01', 'Seven07', 'Seven01', 'Seven08', 'Seven03', 'Seven09', 'Seven02', 'Eight02', 'Eight07', 'Eight03', 'Eight04', 'Eight08', 'Eight09', 'Nine10', 'Nine02', 'Nine07', 'Nine05', 'Nine08', 'Nine06']",Nine03,Nine02,1,0.89,Nine02,"{'Nine02': 0.894921448178135, 'Nine06': 0.883166462323719, 'Nine08': 0.8655419095901253, 'Nine05': 0.8529296437394597, 'Nine07': 0.8489302257307221, 'Three07': 0.7238361811347255, 'Three09': 0.7200771299559701, 'Three02': 0.6812373120844769, 'Three10': 0.6796728229312464, 'Three04': 0.6759199909556738, 'Three08': 0.6698395570766194, 'One02': 0.6595137989215103, 'Seven08': 0.5954592001810457, 'Five04': 0.5812218192718126, 'Seven09': 0.5714654737077848, 'Seven03': 0.5608079143025797, 'Seven01': 0.5585827320176957, 'Seven02': 0.5508338412099942, 'Five02': 0.5380220821080361, 'Seven07': 0.5305933024807552, 'Five05': 0.5268236589546569, 'Five07': 0.5121131129157108, 'Five03': 0.508789634423143, 'Five06': 0.4899491902961516, 'One10': 0.4716986680997498, 'Four01': 0.46121610811390656, 'Nine10': 0.4601626503952928, 'Four06': 0.4445848965456294, 'Six10': 0.4325560539935135, 'Two04': 0.4324168873695693, 'Two05': 0.42915775753227925, 'Two10': 0.42246021264209277, 'Two09': 0.4194845582964881, 'Four05': 0.41931188339082426, 'Six08': 0.41753382161418506, 'Four03': 0.41216488814908625, 'One01': 0.41126146305761435, 'One05': 0.41116486067203795, 'One08': 0.40527330450669696, 'Four09': 0.40246909059058744, 'Six02': 0.3877751550156483, 'Six07': 0.383010280396883, 'Two08': 0.38239722946317334, 'Four04': 0.37539424456329173, 'Six01': 0.3729074511537379, 'Zero10': 0.37091747313793066, 'One06': 0.36681476869744456, 'Zero01': 0.3612705705437308, 'Zero03': 0.3600555130765327, 'Zero04': 0.3556054588430545}"
6,Zero,1,7,70,"['Zero01', 'Zero07', 'Zero06', 'Zero03', 'Zero10', 'Zero04', 'Zero08', 'One02', 'One06', 'One01', 'One03', 'One05', 'One09', 'One08', 'Two02', 'Two05', 'Two03', 'Two10', 'Two07', 'Two04', 'Two08', 'Three05', 'Three08', 'Three09', 'Three02', 'Three10', 'Three01', 'Three04', 'Four03', 'Four09', 'Four04', 'Four05', 'Four07', 'Four08', 'Four10', 'Five09', 'Five03', 'Five02', 'Five07', 'Five01', 'Five04', 'Five05', 'Six04', 'Six06', 'Six10', 'Six03', 'Six01', 'Six07', 'Six09', 'Seven08', 'Seven03', 'Seven07', 'Seven09', 'Seven02', 'Seven01', 'Seven04', 'Eight02', 'Eight05', 'Eight10', 'Eight01', 'Eight08', 'Eight07', 'Eight04', 'Nine09', 'Nine06', 'Nine08', 'Nine07', 'Nine04', 'Nine03', 'Nine02']",Zero02,Zero01,1,0.96,Zero01,"{'Zero01': 0.9634521194481291, 'Zero03': 0.9494515649392723, 'Zero06': 0.943837594555668, 'Zero04': 0.9437714893384946, 'Zero07': 0.9400079353286511, 'Zero08': 0.9334993347827404, 'Zero10': 0.922849182894277, 'Six10': 0.6731909798436142, 'Four09': 0.6409816339114525, 'Four04': 0.6334692173614109, 'Four10': 0.6310646408094004, 'Four08': 0.6303930629153198, 'Six06': 0.6109767143453655, 'Six07': 0.6102349627648049, 'Four05': 0.6098970184883021, 'Six09': 0.6040466661783148, 'Four07': 0.6014950636612275, 'Four03': 0.5653953510515528, 'Six03': 0.5326406355370675, 'Six01': 0.5251724706167386, 'Eight04': 0.520130359214994, 'Six04': 0.5145199393251857, 'Two07': 0.5140264857652985, 'Two03': 0.5057147602966943, 'Two08': 0.4753866911205954, 'Eight01': 0.4631291504436996, 'Two02': 0.46120182885056227, 'Eight02': 0.45828804278471813, 'Eight05': 0.44976625475661425, 'Two04': 0.4211600964171799, 'Eight10': 0.41242643116355193, 'Eight07': 0.4088714226887703, 'One03': 0.4076860013007916, 'Eight08': 0.3980087604568152, 'One02': 0.38706449581577607, 'Nine02': 0.3829836738293888, 'Two10': 0.3808077201693859, 'Two05': 0.38070078139080243, 'One09': 0.37722879026043954, 'Nine06': 0.3744281793053027, 'Nine08': 0.3604851062134359, 'Nine03': 0.354004766280943, 'Nine07': 0.34261947964045036, 'Nine04': 0.32472442253129075, 'Three01': 0.32068837801441774, 'Three10': 0.3124322218936334, 'Nine09': 0.285824907457078, 'Three08': 0.281379739992319, 'Three02': 0.26736816759839077, 'Three05': 0.26696937848222724}"
